Event_id,Timestamp,Activity,PickupPlan,Cargo,Truck
eval_trs_exit_tr38_Pcp37,2024-05-02 09:53:18,Evaluate the Truck Exit,,,['tr38']
eval_trs_exit_tr29_Pcp57,2024-05-02 09:55:41,Evaluate the Truck Exit,,,['tr29']
eval_trs_exit_tr49_Pcp58,2024-05-02 09:57:04,Evaluate the Truck Exit,,,['tr49']
weigh_loaded_truck_Pcp75_tr22,2024-05-02 10:04:16,Weigh the Loaded Truck,,,['tr22']
print_w_ticket_Pcp75_tr22,2024-05-02 10:14:52,Print the Weighing Ticket,,,['tr22']
input_tally_sheet_Pcp75_tr22,2024-05-02 10:14:52,Input the Tally Sheet,,,['tr22']
eval_trs_exit_tr22_Pcp75,2024-05-02 10:18:44,Evaluate the Truck Exit,,,['tr22']
weigh_loaded_truck_Pcp58_tr23,2024-05-02 10:20:52,Weigh the Loaded Truck,,,['tr23']
input_tally_sheet_Pcp58_tr23,2024-05-02 10:21:36,Input the Tally Sheet,,,['tr23']
print_w_ticket_Pcp58_tr23,2024-05-02 10:21:36,Print the Weighing Ticket,,,['tr23']
eval_trs_exit_tr23_Pcp58,2024-05-02 10:24:48,Evaluate the Truck Exit,,,['tr23']
weigh_loaded_truck_Pcp32_tr14,2024-05-02 10:49:22,Weigh the Loaded Truck,,,['tr14']
print_w_ticket_Pcp32_tr14,2024-05-02 10:58:57,Print the Weighing Ticket,,,['tr14']
input_tally_sheet_Pcp32_tr14,2024-05-02 10:58:57,Input the Tally Sheet,,,['tr14']
weigh_loaded_truck_Pcp37_tr35,2024-05-02 10:59:44,Weigh the Loaded Truck,,,['tr35']
eval_trs_exit_tr14_Pcp32,2024-05-02 11:00:35,Evaluate the Truck Exit,,,['tr14']
print_w_ticket_Pcp37_tr35,2024-05-02 11:08:36,Print the Weighing Ticket,,,['tr35']
input_tally_sheet_Pcp37_tr35,2024-05-02 11:08:36,Input the Tally Sheet,,,['tr35']
eval_trs_exit_tr35_Pcp37,2024-05-02 11:09:27,Evaluate the Truck Exit,,,['tr35']
assign_tr39_Pcp62,2024-05-02 11:14:03,Assign Truck,,,['tr39']
assign_tr6_Pcp50,2024-05-02 11:16:02,Assign Truck,,,['tr6']
assign_tr46_Pcp50,2024-05-02 11:16:35,Assign Truck,,,['tr46']
assign_tr50_Pcp62,2024-05-02 11:16:49,Assign Truck,,,['tr50']
weigh_empty_truck_Pcp62_tr39,2024-05-02 11:17:51,Weigh the Empty Truck,,,['tr39']
load_truck_Pcp62_tr39,2024-05-02 11:19:32,Load Truck,,,['tr39']
weigh_loaded_truck_Pcp75_tr20,2024-05-02 11:19:47,Weigh the Loaded Truck,,,['tr20']
weigh_empty_truck_Pcp50_tr46,2024-05-02 11:21:48,Weigh the Empty Truck,,,['tr46']
weigh_empty_truck_Pcp62_tr50,2024-05-02 11:22:46,Weigh the Empty Truck,,,['tr50']
weigh_empty_truck_Pcp50_tr6,2024-05-02 11:24:04,Weigh the Empty Truck,,,['tr6']
load_truck_Pcp62_tr50,2024-05-02 11:24:04,Load Truck,,,['tr50']
input_tally_sheet_Pcp75_tr20,2024-05-02 11:25:10,Input the Tally Sheet,,,['tr20']
print_w_ticket_Pcp75_tr20,2024-05-02 11:25:10,Print the Weighing Ticket,,,['tr20']
load_truck_Pcp50_tr46,2024-05-02 11:25:33,Load Truck,,,['tr46']
load_truck_Pcp50_tr6,2024-05-02 11:26:04,Load Truck,,,['tr6']
eval_trs_exit_tr20_Pcp75,2024-05-02 11:26:54,Evaluate the Truck Exit,,,['tr20']
weigh_loaded_truck_Pcp62_tr39,2024-05-02 11:50:50,Weigh the Loaded Truck,,,['tr39']
weigh_loaded_truck_Pcp50_tr6,2024-05-02 11:55:12,Weigh the Loaded Truck,,,['tr6']
input_tally_sheet_Pcp62_tr39,2024-05-02 12:00:56,Input the Tally Sheet,,,['tr39']
print_w_ticket_Pcp62_tr39,2024-05-02 12:00:56,Print the Weighing Ticket,,,['tr39']
eval_trs_exit_tr39_Pcp62,2024-05-02 12:03:12,Evaluate the Truck Exit,,,['tr39']
input_tally_sheet_Pcp50_tr6,2024-05-02 12:04:33,Input the Tally Sheet,,,['tr6']
print_w_ticket_Pcp50_tr6,2024-05-02 12:04:33,Print the Weighing Ticket,,,['tr6']
eval_trs_exit_tr6_Pcp50,2024-05-02 12:05:48,Evaluate the Truck Exit,,,['tr6']
assign_tr8_Pcp77,2024-05-02 12:07:16,Assign Truck,,,['tr8']
assign_tr17_Pcp77,2024-05-02 12:07:19,Assign Truck,,,['tr17']
weigh_empty_truck_Pcp77_tr8,2024-05-02 12:10:03,Weigh the Empty Truck,,,['tr8']
load_truck_Pcp77_tr8,2024-05-02 12:11:21,Load Truck,,,['tr8']
weigh_empty_truck_Pcp77_tr17,2024-05-02 12:15:03,Weigh the Empty Truck,,,['tr17']
load_truck_Pcp77_tr17,2024-05-02 12:18:30,Load Truck,,,['tr17']
weigh_loaded_truck_Pcp50_tr46,2024-05-02 12:27:13,Weigh the Loaded Truck,,,['tr46']
input_tally_sheet_Pcp50_tr46,2024-05-02 12:32:11,Input the Tally Sheet,,,['tr46']
print_w_ticket_Pcp50_tr46,2024-05-02 12:32:11,Print the Weighing Ticket,,,['tr46']
eval_trs_exit_tr46_Pcp50,2024-05-02 12:37:15,Evaluate the Truck Exit,,,['tr46']
assign_tr23_Pcp51,2024-05-02 12:41:51,Assign Truck,,,['tr23']
assign_tr29_Pcp51,2024-05-02 12:42:54,Assign Truck,,,['tr29']
weigh_empty_truck_Pcp51_tr29,2024-05-02 12:43:47,Weigh the Empty Truck,,,['tr29']
weigh_empty_truck_Pcp51_tr23,2024-05-02 12:43:59,Weigh the Empty Truck,,,['tr23']
load_truck_Pcp51_tr23,2024-05-02 12:45:16,Load Truck,,,['tr23']
load_truck_Pcp51_tr29,2024-05-02 12:45:20,Load Truck,,,['tr29']
weigh_loaded_truck_Pcp51_tr23,2024-05-02 12:51:21,Weigh the Loaded Truck,,,['tr23']
print_w_ticket_Pcp51_tr23,2024-05-02 12:54:13,Print the Weighing Ticket,,,['tr23']
input_tally_sheet_Pcp51_tr23,2024-05-02 12:54:13,Input the Tally Sheet,,,['tr23']
eval_trs_exit_tr23_Pcp51,2024-05-02 12:57:50,Evaluate the Truck Exit,,,['tr23']
weigh_loaded_truck_Pcp77_tr17,2024-05-02 13:02:57,Weigh the Loaded Truck,,,['tr17']
input_tally_sheet_Pcp77_tr17,2024-05-02 13:11:05,Input the Tally Sheet,,,['tr17']
print_w_ticket_Pcp77_tr17,2024-05-02 13:11:05,Print the Weighing Ticket,,,['tr17']
eval_trs_exit_tr17_Pcp77,2024-05-02 13:12:31,Evaluate the Truck Exit,,,['tr17']
weigh_loaded_truck_Pcp77_tr8,2024-05-02 14:01:19,Weigh the Loaded Truck,,,['tr8']
input_tally_sheet_Pcp77_tr8,2024-05-02 14:05:45,Input the Tally Sheet,,,['tr8']
print_w_ticket_Pcp77_tr8,2024-05-02 14:05:45,Print the Weighing Ticket,,,['tr8']
eval_trs_exit_tr8_Pcp77,2024-05-02 14:10:48,Evaluate the Truck Exit,,,['tr8']
weigh_loaded_truck_Pcp62_tr50,2024-05-02 14:16:39,Weigh the Loaded Truck,,,['tr50']
print_w_ticket_Pcp62_tr50,2024-05-02 14:22:25,Print the Weighing Ticket,,,['tr50']
input_tally_sheet_Pcp62_tr50,2024-05-02 14:22:25,Input the Tally Sheet,,,['tr50']
eval_trs_exit_tr50_Pcp62,2024-05-02 14:23:32,Evaluate the Truck Exit,,,['tr50']
weigh_loaded_truck_Pcp51_tr29,2024-05-02 15:12:50,Weigh the Loaded Truck,,,['tr29']
print_w_ticket_Pcp51_tr29,2024-05-02 15:16:24,Print the Weighing Ticket,,,['tr29']
input_tally_sheet_Pcp51_tr29,2024-05-02 15:16:24,Input the Tally Sheet,,,['tr29']
eval_trs_exit_tr29_Pcp51,2024-05-02 15:18:40,Evaluate the Truck Exit,,,['tr29']
assign_tr29_Pcp70,2024-05-03 15:08:59,Assign Truck,,,['tr29']
assign_tr49_Pcp70,2024-05-03 15:09:23,Assign Truck,,,['tr49']
weigh_empty_truck_Pcp70_tr49,2024-05-03 15:17:37,Weigh the Empty Truck,,,['tr49']
load_truck_Pcp70_tr49,2024-05-03 15:20:18,Load Truck,,,['tr49']
weigh_empty_truck_Pcp70_tr29,2024-05-03 15:22:06,Weigh the Empty Truck,,,['tr29']
load_truck_Pcp70_tr29,2024-05-03 15:23:24,Load Truck,,,['tr29']
weigh_loaded_truck_Pcp70_tr49,2024-05-03 15:33:13,Weigh the Loaded Truck,,,['tr49']
print_w_ticket_Pcp70_tr49,2024-05-03 15:36:26,Print the Weighing Ticket,,,['tr49']
input_tally_sheet_Pcp70_tr49,2024-05-03 15:36:26,Input the Tally Sheet,,,['tr49']
eval_trs_exit_tr49_Pcp70,2024-05-03 15:38:46,Evaluate the Truck Exit,,,['tr49']
weigh_loaded_truck_Pcp70_tr29,2024-05-03 15:43:38,Weigh the Loaded Truck,,,['tr29']
print_w_ticket_Pcp70_tr29,2024-05-03 15:47:10,Print the Weighing Ticket,,,['tr29']
input_tally_sheet_Pcp70_tr29,2024-05-03 15:47:10,Input the Tally Sheet,,,['tr29']
eval_trs_exit_tr29_Pcp70,2024-05-03 15:48:23,Evaluate the Truck Exit,,,['tr29']
