Event_id,Timestamp,Activity,Objects,Relations,ObjectChanges,RelationChanges
assign_tr36_Pcp91,2024-05-01 10:37:46,Assign Truck,['tr36'],['Pcp91_to_tr36'],"[{'ObjectId': 'tr36', 'Attribute': 'Truck Status', 'NewValue': 'Occupied'}, {'ObjectId': 'tr36', 'Attribute': 'Pickup Plan ID', 'NewValue': 'Pcp91'}, {'ObjectId': 'tr36', 'Attribute': 'Scheduled Pickup Weight', 'NewValue': 5753.6}, {'ObjectId': 'tr36', 'Attribute': 'Cargo ID', 'NewValue': 'Cr3'}, {'ObjectId': 'tr36', 'Attribute': 'lifecycle', 'NewValue': 'assigned'}]","[{'RelationId': 'Pcp91_to_tr36', 'Target': 'tr36', 'ChangeStatus': 'addedTarget'}]"
assign_tr38_Pcp10,2024-05-01 10:38:01,Assign Truck,['tr38'],['Pcp10_to_tr38'],"[{'ObjectId': 'tr38', 'Attribute': 'Truck Status', 'NewValue': 'Occupied'}, {'ObjectId': 'tr38', 'Attribute': 'Pickup Plan ID', 'NewValue': 'Pcp10'}, {'ObjectId': 'tr38', 'Attribute': 'Scheduled Pickup Weight', 'NewValue': 5186.3}, {'ObjectId': 'tr38', 'Attribute': 'Cargo ID', 'NewValue': 'Cr5'}, {'ObjectId': 'tr38', 'Attribute': 'lifecycle', 'NewValue': 'assigned'}]","[{'RelationId': 'Pcp10_to_tr38', 'Target': 'tr38', 'ChangeStatus': 'addedTarget'}]"
eval_trs_exit_tr6_Pcp36,2024-05-01 10:38:07,Evaluate the Truck Exit,['tr6'],['Pcp36_to_tr6'],"[{'ObjectId': 'tr6', 'Attribute': 'lifecycle', 'NewValue': 'released'}]","[{'RelationId': 'Pcp36_to_tr6', 'Target': 'tr6', 'ChangeStatus': 'deletedTarget'}]"
weigh_empty_truck_Pcp72_tr44,2024-05-01 10:38:23,Weigh the Empty Truck,['tr44'],,"[{'ObjectId': 'tr44', 'Attribute': 'Truck Weight', 'NewValue': 15072.9}, {'ObjectId': 'tr44', 'Attribute': 'lifecycle', 'NewValue': 'weigh_empty'}]",
assign_tr21_Pcp91,2024-05-01 10:39:31,Assign Truck,['tr21'],['Pcp91_to_tr21'],"[{'ObjectId': 'tr21', 'Attribute': 'Truck Status', 'NewValue': 'Occupied'}, {'ObjectId': 'tr21', 'Attribute': 'Pickup Plan ID', 'NewValue': 'Pcp91'}, {'ObjectId': 'tr21', 'Attribute': 'Scheduled Pickup Weight', 'NewValue': 5586.4}, {'ObjectId': 'tr21', 'Attribute': 'Cargo ID', 'NewValue': 'Cr3'}, {'ObjectId': 'tr21', 'Attribute': 'lifecycle', 'NewValue': 'assigned'}]","[{'RelationId': 'Pcp91_to_tr21', 'Target': 'tr21', 'ChangeStatus': 'addedTarget'}]"
assign_tr41_Pcp63,2024-05-01 10:40:20,Assign Truck,['tr41'],['Pcp63_to_tr41'],"[{'ObjectId': 'tr41', 'Attribute': 'Truck Status', 'NewValue': 'Occupied'}, {'ObjectId': 'tr41', 'Attribute': 'Pickup Plan ID', 'NewValue': 'Pcp63'}, {'ObjectId': 'tr41', 'Attribute': 'Scheduled Pickup Weight', 'NewValue': 5807.3}, {'ObjectId': 'tr41', 'Attribute': 'Cargo ID', 'NewValue': 'Cr17'}, {'ObjectId': 'tr41', 'Attribute': 'lifecycle', 'NewValue': 'assigned'}]","[{'RelationId': 'Pcp63_to_tr41', 'Target': 'tr41', 'ChangeStatus': 'addedTarget'}]"
print_w_ticket_Pcp67_tr15,2024-05-01 10:40:41,Print the Weighing Ticket,['tr15'],,"[{'ObjectId': 'tr15', 'Attribute': 'lifecycle', 'NewValue': 'ticket_issued'}]",
input_tally_sheet_Pcp67_tr15,2024-05-01 10:40:41,Input the Tally Sheet,['tr15'],,"[{'ObjectId': 'tr15', 'Attribute': 'lifecycle', 'NewValue': 'tally_recorded'}]",
eval_trs_exit_tr15_Pcp67,2024-05-01 10:41:16,Evaluate the Truck Exit,['tr15'],['Pcp67_to_tr15'],"[{'ObjectId': 'tr15', 'Attribute': 'lifecycle', 'NewValue': 'released'}]","[{'RelationId': 'Pcp67_to_tr15', 'Target': 'tr15', 'ChangeStatus': 'deletedTarget'}]"
weigh_empty_truck_Pcp10_tr38,2024-05-01 10:41:24,Weigh the Empty Truck,['tr38'],,"[{'ObjectId': 'tr38', 'Attribute': 'Truck Weight', 'NewValue': 11281.5}, {'ObjectId': 'tr38', 'Attribute': 'lifecycle', 'NewValue': 'weigh_empty'}]",
load_truck_Pcp72_tr44,2024-05-01 10:41:26,Load Truck,['tr44'],,"[{'ObjectId': 'tr44', 'Attribute': 'lifecycle', 'NewValue': 'loading'}]",
weigh_loaded_truck_Pcp86_tr28,2024-05-01 10:41:39,Weigh the Loaded Truck,['tr28'],,"[{'ObjectId': 'tr28', 'Attribute': 'Truck Weight', 'NewValue': 20819.5}, {'ObjectId': 'tr28', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
weigh_empty_truck_Pcp63_tr41,2024-05-01 10:41:41,Weigh the Empty Truck,['tr41'],,"[{'ObjectId': 'tr41', 'Attribute': 'Truck Weight', 'NewValue': 11124.8}, {'ObjectId': 'tr41', 'Attribute': 'lifecycle', 'NewValue': 'weigh_empty'}]",
weigh_empty_truck_Pcp38_tr25,2024-05-01 10:41:48,Weigh the Empty Truck,['tr25'],,"[{'ObjectId': 'tr25', 'Attribute': 'Truck Weight', 'NewValue': 15226.1}, {'ObjectId': 'tr25', 'Attribute': 'lifecycle', 'NewValue': 'weigh_empty'}]",
weigh_empty_truck_Pcp10_tr31,2024-05-01 10:41:59,Weigh the Empty Truck,['tr31'],,"[{'ObjectId': 'tr31', 'Attribute': 'Truck Weight', 'NewValue': 13113.4}, {'ObjectId': 'tr31', 'Attribute': 'lifecycle', 'NewValue': 'weigh_empty'}]",
load_truck_Pcp38_tr25,2024-05-01 10:42:36,Load Truck,['tr25'],,"[{'ObjectId': 'tr25', 'Attribute': 'lifecycle', 'NewValue': 'loading'}]",
load_truck_Pcp10_tr38,2024-05-01 10:42:40,Load Truck,['tr38'],,"[{'ObjectId': 'tr38', 'Attribute': 'lifecycle', 'NewValue': 'loading'}]",
print_w_ticket_Pcp7_tr42,2024-05-01 10:42:59,Print the Weighing Ticket,['tr42'],,"[{'ObjectId': 'tr42', 'Attribute': 'lifecycle', 'NewValue': 'ticket_issued'}]",
input_tally_sheet_Pcp7_tr42,2024-05-01 10:42:59,Input the Tally Sheet,['tr42'],,"[{'ObjectId': 'tr42', 'Attribute': 'lifecycle', 'NewValue': 'tally_recorded'}]",
assign_tr8_Pcp63,2024-05-01 10:43:10,Assign Truck,['tr8'],['Pcp63_to_tr8'],"[{'ObjectId': 'tr8', 'Attribute': 'Truck Status', 'NewValue': 'Occupied'}, {'ObjectId': 'tr8', 'Attribute': 'Pickup Plan ID', 'NewValue': 'Pcp63'}, {'ObjectId': 'tr8', 'Attribute': 'Scheduled Pickup Weight', 'NewValue': 6003.3}, {'ObjectId': 'tr8', 'Attribute': 'Cargo ID', 'NewValue': 'Cr17'}, {'ObjectId': 'tr8', 'Attribute': 'lifecycle', 'NewValue': 'assigned'}]","[{'RelationId': 'Pcp63_to_tr8', 'Target': 'tr8', 'ChangeStatus': 'addedTarget'}]"
load_truck_Pcp63_tr41,2024-05-01 10:43:25,Load Truck,['tr41'],,"[{'ObjectId': 'tr41', 'Attribute': 'lifecycle', 'NewValue': 'loading'}]",
load_truck_Pcp10_tr31,2024-05-01 10:43:47,Load Truck,['tr31'],,"[{'ObjectId': 'tr31', 'Attribute': 'lifecycle', 'NewValue': 'loading'}]",
eval_trs_exit_tr42_Pcp7,2024-05-01 10:45:20,Evaluate the Truck Exit,['tr42'],['Pcp7_to_tr42'],"[{'ObjectId': 'tr42', 'Attribute': 'lifecycle', 'NewValue': 'released'}]","[{'RelationId': 'Pcp7_to_tr42', 'Target': 'tr42', 'ChangeStatus': 'deletedTarget'}]"
weigh_empty_truck_Pcp91_tr21,2024-05-01 10:45:38,Weigh the Empty Truck,['tr21'],,"[{'ObjectId': 'tr21', 'Attribute': 'Truck Weight', 'NewValue': 14401.2}, {'ObjectId': 'tr21', 'Attribute': 'lifecycle', 'NewValue': 'weigh_empty'}]",
weigh_loaded_truck_Pcp38_tr12,2024-05-01 10:46:00,Weigh the Loaded Truck,['tr12'],,"[{'ObjectId': 'tr12', 'Attribute': 'Truck Weight', 'NewValue': 18549.6}, {'ObjectId': 'tr12', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
load_truck_Pcp91_tr21,2024-05-01 10:46:09,Load Truck,['tr21'],,"[{'ObjectId': 'tr21', 'Attribute': 'lifecycle', 'NewValue': 'loading'}]",
assign_tr35_Pcp47,2024-05-01 10:46:26,Assign Truck,['tr35'],['Pcp47_to_tr35'],"[{'ObjectId': 'tr35', 'Attribute': 'Truck Status', 'NewValue': 'Occupied'}, {'ObjectId': 'tr35', 'Attribute': 'Pickup Plan ID', 'NewValue': 'Pcp47'}, {'ObjectId': 'tr35', 'Attribute': 'Scheduled Pickup Weight', 'NewValue': 5305.7}, {'ObjectId': 'tr35', 'Attribute': 'Cargo ID', 'NewValue': 'Cr13'}, {'ObjectId': 'tr35', 'Attribute': 'lifecycle', 'NewValue': 'assigned'}]","[{'RelationId': 'Pcp47_to_tr35', 'Target': 'tr35', 'ChangeStatus': 'addedTarget'}]"
weigh_empty_truck_Pcp91_tr36,2024-05-01 10:46:30,Weigh the Empty Truck,['tr36'],,"[{'ObjectId': 'tr36', 'Attribute': 'Truck Weight', 'NewValue': 14569.1}, {'ObjectId': 'tr36', 'Attribute': 'lifecycle', 'NewValue': 'weigh_empty'}]",
print_w_ticket_Pcp38_tr12,2024-05-01 10:47:11,Print the Weighing Ticket,['tr12'],,"[{'ObjectId': 'tr12', 'Attribute': 'lifecycle', 'NewValue': 'ticket_issued'}]",
input_tally_sheet_Pcp38_tr12,2024-05-01 10:47:11,Input the Tally Sheet,['tr12'],,"[{'ObjectId': 'tr12', 'Attribute': 'lifecycle', 'NewValue': 'tally_recorded'}]",
weigh_loaded_truck_Pcp86_tr46,2024-05-01 10:47:38,Weigh the Loaded Truck,['tr46'],,"[{'ObjectId': 'tr46', 'Attribute': 'Truck Weight', 'NewValue': 18444.2}, {'ObjectId': 'tr46', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
load_truck_Pcp91_tr36,2024-05-01 10:48:23,Load Truck,['tr36'],,"[{'ObjectId': 'tr36', 'Attribute': 'lifecycle', 'NewValue': 'loading'}]",
weigh_loaded_truck_Pcp63_tr41,2024-05-01 10:49:05,Weigh the Loaded Truck,['tr41'],,"[{'ObjectId': 'tr41', 'Attribute': 'Truck Weight', 'NewValue': 16932.1}, {'ObjectId': 'tr41', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
assign_tr1_Pcp47,2024-05-01 10:49:20,Assign Truck,['tr1'],['Pcp47_to_tr1'],"[{'ObjectId': 'tr1', 'Attribute': 'Truck Status', 'NewValue': 'Occupied'}, {'ObjectId': 'tr1', 'Attribute': 'Pickup Plan ID', 'NewValue': 'Pcp47'}, {'ObjectId': 'tr1', 'Attribute': 'Scheduled Pickup Weight', 'NewValue': 5308.7}, {'ObjectId': 'tr1', 'Attribute': 'Cargo ID', 'NewValue': 'Cr13'}, {'ObjectId': 'tr1', 'Attribute': 'lifecycle', 'NewValue': 'assigned'}]","[{'RelationId': 'Pcp47_to_tr1', 'Target': 'tr1', 'ChangeStatus': 'addedTarget'}]"
eval_trs_exit_tr12_Pcp38,2024-05-01 10:49:47,Evaluate the Truck Exit,['tr12'],['Pcp38_to_tr12'],"[{'ObjectId': 'tr12', 'Attribute': 'lifecycle', 'NewValue': 'released'}]","[{'RelationId': 'Pcp38_to_tr12', 'Target': 'tr12', 'ChangeStatus': 'deletedTarget'}]"
weigh_loaded_truck_Pcp4_tr24,2024-05-01 10:50:44,Weigh the Loaded Truck,['tr24'],,"[{'ObjectId': 'tr24', 'Attribute': 'Truck Weight', 'NewValue': 21862.2}, {'ObjectId': 'tr24', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
weigh_empty_truck_Pcp47_tr35,2024-05-01 10:51:28,Weigh the Empty Truck,['tr35'],,"[{'ObjectId': 'tr35', 'Attribute': 'Truck Weight', 'NewValue': 15373.5}, {'ObjectId': 'tr35', 'Attribute': 'lifecycle', 'NewValue': 'weigh_empty'}]",
print_w_ticket_Pcp86_tr46,2024-05-01 10:51:43,Print the Weighing Ticket,['tr46'],,"[{'ObjectId': 'tr46', 'Attribute': 'lifecycle', 'NewValue': 'ticket_issued'}]",
input_tally_sheet_Pcp86_tr46,2024-05-01 10:51:43,Input the Tally Sheet,['tr46'],,"[{'ObjectId': 'tr46', 'Attribute': 'lifecycle', 'NewValue': 'tally_recorded'}]",
weigh_loaded_truck_Pcp98_tr19,2024-05-01 10:51:51,Weigh the Loaded Truck,['tr19'],,"[{'ObjectId': 'tr19', 'Attribute': 'Truck Weight', 'NewValue': 18258.8}, {'ObjectId': 'tr19', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
print_w_ticket_Pcp63_tr41,2024-05-01 10:51:51,Print the Weighing Ticket,['tr41'],,"[{'ObjectId': 'tr41', 'Attribute': 'lifecycle', 'NewValue': 'ticket_issued'}]",
input_tally_sheet_Pcp63_tr41,2024-05-01 10:51:51,Input the Tally Sheet,['tr41'],,"[{'ObjectId': 'tr41', 'Attribute': 'lifecycle', 'NewValue': 'tally_recorded'}]",
print_w_ticket_Pcp4_tr24,2024-05-01 10:52:31,Print the Weighing Ticket,['tr24'],,"[{'ObjectId': 'tr24', 'Attribute': 'lifecycle', 'NewValue': 'ticket_issued'}]",
input_tally_sheet_Pcp4_tr24,2024-05-01 10:52:31,Input the Tally Sheet,['tr24'],,"[{'ObjectId': 'tr24', 'Attribute': 'lifecycle', 'NewValue': 'tally_recorded'}]",
eval_trs_exit_tr46_Pcp86,2024-05-01 10:52:38,Evaluate the Truck Exit,['tr46'],['Pcp86_to_tr46'],"[{'ObjectId': 'tr46', 'Attribute': 'lifecycle', 'NewValue': 'released'}]","[{'RelationId': 'Pcp86_to_tr46', 'Target': 'tr46', 'ChangeStatus': 'deletedTarget'}]"
load_truck_Pcp47_tr35,2024-05-01 10:52:41,Load Truck,['tr35'],,"[{'ObjectId': 'tr35', 'Attribute': 'lifecycle', 'NewValue': 'loading'}]",
print_w_ticket_Pcp86_tr28,2024-05-01 10:52:53,Print the Weighing Ticket,['tr28'],,"[{'ObjectId': 'tr28', 'Attribute': 'lifecycle', 'NewValue': 'ticket_issued'}]",
input_tally_sheet_Pcp86_tr28,2024-05-01 10:52:53,Input the Tally Sheet,['tr28'],,"[{'ObjectId': 'tr28', 'Attribute': 'lifecycle', 'NewValue': 'tally_recorded'}]",
assign_tr13_Pcp79,2024-05-01 10:53:06,Assign Truck,['tr13'],['Pcp79_to_tr13'],"[{'ObjectId': 'tr13', 'Attribute': 'Truck Status', 'NewValue': 'Occupied'}, {'ObjectId': 'tr13', 'Attribute': 'Pickup Plan ID', 'NewValue': 'Pcp79'}, {'ObjectId': 'tr13', 'Attribute': 'Scheduled Pickup Weight', 'NewValue': 5110.0}, {'ObjectId': 'tr13', 'Attribute': 'Cargo ID', 'NewValue': 'Cr7'}, {'ObjectId': 'tr13', 'Attribute': 'lifecycle', 'NewValue': 'assigned'}]","[{'RelationId': 'Pcp79_to_tr13', 'Target': 'tr13', 'ChangeStatus': 'addedTarget'}]"
assign_tr27_Pcp79,2024-05-01 10:53:21,Assign Truck,['tr27'],['Pcp79_to_tr27'],"[{'ObjectId': 'tr27', 'Attribute': 'Truck Status', 'NewValue': 'Occupied'}, {'ObjectId': 'tr27', 'Attribute': 'Pickup Plan ID', 'NewValue': 'Pcp79'}, {'ObjectId': 'tr27', 'Attribute': 'Scheduled Pickup Weight', 'NewValue': 5284.0}, {'ObjectId': 'tr27', 'Attribute': 'Cargo ID', 'NewValue': 'Cr7'}, {'ObjectId': 'tr27', 'Attribute': 'lifecycle', 'NewValue': 'assigned'}]","[{'RelationId': 'Pcp79_to_tr27', 'Target': 'tr27', 'ChangeStatus': 'addedTarget'}]"
eval_trs_exit_tr41_Pcp63,2024-05-01 10:53:26,Evaluate the Truck Exit,['tr41'],['Pcp63_to_tr41'],"[{'ObjectId': 'tr41', 'Attribute': 'lifecycle', 'NewValue': 'released'}]","[{'RelationId': 'Pcp63_to_tr41', 'Target': 'tr41', 'ChangeStatus': 'deletedTarget'}]"
eval_trs_exit_tr24_Pcp4,2024-05-01 10:53:27,Evaluate the Truck Exit,['tr24'],['Pcp4_to_tr24'],"[{'ObjectId': 'tr24', 'Attribute': 'lifecycle', 'NewValue': 'released'}]","[{'RelationId': 'Pcp4_to_tr24', 'Target': 'tr24', 'ChangeStatus': 'deletedTarget'}]"
weigh_loaded_truck_Pcp21_tr33,2024-05-01 10:53:29,Weigh the Loaded Truck,['tr33'],,"[{'ObjectId': 'tr33', 'Attribute': 'Truck Weight', 'NewValue': 19939.8}, {'ObjectId': 'tr33', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
print_w_ticket_Pcp98_tr19,2024-05-01 10:54:38,Print the Weighing Ticket,['tr19'],,"[{'ObjectId': 'tr19', 'Attribute': 'lifecycle', 'NewValue': 'ticket_issued'}]",
input_tally_sheet_Pcp98_tr19,2024-05-01 10:54:38,Input the Tally Sheet,['tr19'],,"[{'ObjectId': 'tr19', 'Attribute': 'lifecycle', 'NewValue': 'tally_recorded'}]",
weigh_empty_truck_Pcp63_tr8,2024-05-01 10:55:04,Weigh the Empty Truck,['tr8'],,"[{'ObjectId': 'tr8', 'Attribute': 'Truck Weight', 'NewValue': 12119.2}, {'ObjectId': 'tr8', 'Attribute': 'lifecycle', 'NewValue': 'weigh_empty'}]",
eval_trs_exit_tr19_Pcp98,2024-05-01 10:55:22,Evaluate the Truck Exit,['tr19'],['Pcp98_to_tr19'],"[{'ObjectId': 'tr19', 'Attribute': 'lifecycle', 'NewValue': 'released'}]","[{'RelationId': 'Pcp98_to_tr19', 'Target': 'tr19', 'ChangeStatus': 'deletedTarget'}]"
weigh_empty_truck_Pcp47_tr1,2024-05-01 10:56:05,Weigh the Empty Truck,['tr1'],,"[{'ObjectId': 'tr1', 'Attribute': 'Truck Weight', 'NewValue': 11221.4}, {'ObjectId': 'tr1', 'Attribute': 'lifecycle', 'NewValue': 'weigh_empty'}]",
weigh_empty_truck_Pcp79_tr13,2024-05-01 10:56:07,Weigh the Empty Truck,['tr13'],,"[{'ObjectId': 'tr13', 'Attribute': 'Truck Weight', 'NewValue': 13592.7}, {'ObjectId': 'tr13', 'Attribute': 'lifecycle', 'NewValue': 'weigh_empty'}]",
weigh_loaded_truck_Pcp72_tr44,2024-05-01 10:56:09,Weigh the Loaded Truck,['tr44'],,"[{'ObjectId': 'tr44', 'Attribute': 'Truck Weight', 'NewValue': 20176.7}, {'ObjectId': 'tr44', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
load_truck_Pcp47_tr1,2024-05-01 10:56:44,Load Truck,['tr1'],,"[{'ObjectId': 'tr1', 'Attribute': 'lifecycle', 'NewValue': 'loading'}]",
weigh_loaded_truck_Pcp98_tr3,2024-05-01 10:56:55,Weigh the Loaded Truck,['tr3'],,"[{'ObjectId': 'tr3', 'Attribute': 'Truck Weight', 'NewValue': 21307.0}, {'ObjectId': 'tr3', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
weigh_loaded_truck_Pcp10_tr31,2024-05-01 10:57:35,Weigh the Loaded Truck,['tr31'],,"[{'ObjectId': 'tr31', 'Attribute': 'Truck Weight', 'NewValue': 18338.4}, {'ObjectId': 'tr31', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
assign_tr4_Pcp16,2024-05-01 10:57:54,Assign Truck,['tr4'],['Pcp16_to_tr4'],"[{'ObjectId': 'tr4', 'Attribute': 'Truck Status', 'NewValue': 'Occupied'}, {'ObjectId': 'tr4', 'Attribute': 'Pickup Plan ID', 'NewValue': 'Pcp16'}, {'ObjectId': 'tr4', 'Attribute': 'Scheduled Pickup Weight', 'NewValue': 5723.3}, {'ObjectId': 'tr4', 'Attribute': 'Cargo ID', 'NewValue': 'Cr8'}, {'ObjectId': 'tr4', 'Attribute': 'lifecycle', 'NewValue': 'assigned'}]","[{'RelationId': 'Pcp16_to_tr4', 'Target': 'tr4', 'ChangeStatus': 'addedTarget'}]"
weigh_empty_truck_Pcp79_tr27,2024-05-01 10:58:48,Weigh the Empty Truck,['tr27'],,"[{'ObjectId': 'tr27', 'Attribute': 'Truck Weight', 'NewValue': 11983.2}, {'ObjectId': 'tr27', 'Attribute': 'lifecycle', 'NewValue': 'weigh_empty'}]",
load_truck_Pcp63_tr8,2024-05-01 10:58:48,Load Truck,['tr8'],,"[{'ObjectId': 'tr8', 'Attribute': 'lifecycle', 'NewValue': 'loading'}]",
weigh_loaded_truck_Pcp28_tr10,2024-05-01 10:59:03,Weigh the Loaded Truck,['tr10'],,"[{'ObjectId': 'tr10', 'Attribute': 'Truck Weight', 'NewValue': 18579.7}, {'ObjectId': 'tr10', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
load_truck_Pcp79_tr13,2024-05-01 10:59:15,Load Truck,['tr13'],,"[{'ObjectId': 'tr13', 'Attribute': 'lifecycle', 'NewValue': 'loading'}]",
weigh_loaded_truck_Pcp91_tr36,2024-05-01 10:59:24,Weigh the Loaded Truck,['tr36'],,"[{'ObjectId': 'tr36', 'Attribute': 'Truck Weight', 'NewValue': 20322.7}, {'ObjectId': 'tr36', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
weigh_loaded_truck_Pcp10_tr38,2024-05-01 10:59:25,Weigh the Loaded Truck,['tr38'],,"[{'ObjectId': 'tr38', 'Attribute': 'Truck Weight', 'NewValue': 16467.8}, {'ObjectId': 'tr38', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
load_truck_Pcp79_tr27,2024-05-01 10:59:46,Load Truck,['tr27'],,"[{'ObjectId': 'tr27', 'Attribute': 'lifecycle', 'NewValue': 'loading'}]",
assign_tr18_Pcp16,2024-05-01 10:59:56,Assign Truck,['tr18'],['Pcp16_to_tr18'],"[{'ObjectId': 'tr18', 'Attribute': 'Truck Status', 'NewValue': 'Occupied'}, {'ObjectId': 'tr18', 'Attribute': 'Pickup Plan ID', 'NewValue': 'Pcp16'}, {'ObjectId': 'tr18', 'Attribute': 'Scheduled Pickup Weight', 'NewValue': 5796.6}, {'ObjectId': 'tr18', 'Attribute': 'Cargo ID', 'NewValue': 'Cr8'}, {'ObjectId': 'tr18', 'Attribute': 'lifecycle', 'NewValue': 'assigned'}]","[{'RelationId': 'Pcp16_to_tr18', 'Target': 'tr18', 'ChangeStatus': 'addedTarget'}]"
eval_trs_exit_tr28_Pcp86,2024-05-01 11:00:33,Evaluate the Truck Exit,['tr28'],['Pcp86_to_tr28'],"[{'ObjectId': 'tr28', 'Attribute': 'lifecycle', 'NewValue': 'released'}]","[{'RelationId': 'Pcp86_to_tr28', 'Target': 'tr28', 'ChangeStatus': 'deletedTarget'}]"
input_tally_sheet_Pcp21_tr33,2024-05-01 11:00:36,Input the Tally Sheet,['tr33'],,"[{'ObjectId': 'tr33', 'Attribute': 'lifecycle', 'NewValue': 'tally_recorded'}]",
print_w_ticket_Pcp21_tr33,2024-05-01 11:00:36,Print the Weighing Ticket,['tr33'],,"[{'ObjectId': 'tr33', 'Attribute': 'lifecycle', 'NewValue': 'ticket_issued'}]",
weigh_empty_truck_Pcp16_tr18,2024-05-01 11:01:41,Weigh the Empty Truck,['tr18'],,"[{'ObjectId': 'tr18', 'Attribute': 'Truck Weight', 'NewValue': 13923.4}, {'ObjectId': 'tr18', 'Attribute': 'lifecycle', 'NewValue': 'weigh_empty'}]",
load_truck_Pcp16_tr18,2024-05-01 11:02:23,Load Truck,['tr18'],,"[{'ObjectId': 'tr18', 'Attribute': 'lifecycle', 'NewValue': 'loading'}]",
input_tally_sheet_Pcp10_tr31,2024-05-01 11:02:41,Input the Tally Sheet,['tr31'],,"[{'ObjectId': 'tr31', 'Attribute': 'lifecycle', 'NewValue': 'tally_recorded'}]",
print_w_ticket_Pcp10_tr31,2024-05-01 11:02:41,Print the Weighing Ticket,['tr31'],,"[{'ObjectId': 'tr31', 'Attribute': 'lifecycle', 'NewValue': 'ticket_issued'}]",
weigh_empty_truck_Pcp16_tr4,2024-05-01 11:02:48,Weigh the Empty Truck,['tr4'],,"[{'ObjectId': 'tr4', 'Attribute': 'Truck Weight', 'NewValue': 14024.8}, {'ObjectId': 'tr4', 'Attribute': 'lifecycle', 'NewValue': 'weigh_empty'}]",
eval_trs_exit_tr31_Pcp10,2024-05-01 11:03:50,Evaluate the Truck Exit,['tr31'],['Pcp10_to_tr31'],"[{'ObjectId': 'tr31', 'Attribute': 'lifecycle', 'NewValue': 'released'}]","[{'RelationId': 'Pcp10_to_tr31', 'Target': 'tr31', 'ChangeStatus': 'deletedTarget'}]"
weigh_loaded_truck_Pcp91_tr21,2024-05-01 11:03:56,Weigh the Loaded Truck,['tr21'],,"[{'ObjectId': 'tr21', 'Attribute': 'Truck Weight', 'NewValue': 19987.6}, {'ObjectId': 'tr21', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
load_truck_Pcp16_tr4,2024-05-01 11:04:00,Load Truck,['tr4'],,"[{'ObjectId': 'tr4', 'Attribute': 'lifecycle', 'NewValue': 'loading'}]",
weigh_loaded_truck_Pcp5_tr39,2024-05-01 11:04:07,Weigh the Loaded Truck,['tr39'],,"[{'ObjectId': 'tr39', 'Attribute': 'Truck Weight', 'NewValue': 19371.1}, {'ObjectId': 'tr39', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
weigh_loaded_truck_Pcp4_tr17,2024-05-01 11:04:58,Weigh the Loaded Truck,['tr17'],,"[{'ObjectId': 'tr17', 'Attribute': 'Truck Weight', 'NewValue': 18710.5}, {'ObjectId': 'tr17', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
input_tally_sheet_Pcp28_tr10,2024-05-01 11:05:02,Input the Tally Sheet,['tr10'],,"[{'ObjectId': 'tr10', 'Attribute': 'lifecycle', 'NewValue': 'tally_recorded'}]",
print_w_ticket_Pcp28_tr10,2024-05-01 11:05:02,Print the Weighing Ticket,['tr10'],,"[{'ObjectId': 'tr10', 'Attribute': 'lifecycle', 'NewValue': 'ticket_issued'}]",
input_tally_sheet_Pcp91_tr36,2024-05-01 11:05:22,Input the Tally Sheet,['tr36'],,"[{'ObjectId': 'tr36', 'Attribute': 'lifecycle', 'NewValue': 'tally_recorded'}]",
print_w_ticket_Pcp91_tr36,2024-05-01 11:05:22,Print the Weighing Ticket,['tr36'],,"[{'ObjectId': 'tr36', 'Attribute': 'lifecycle', 'NewValue': 'ticket_issued'}]",
assign_tr11_Pcp90,2024-05-01 11:05:43,Assign Truck,['tr11'],['Pcp90_to_tr11'],"[{'ObjectId': 'tr11', 'Attribute': 'Truck Status', 'NewValue': 'Occupied'}, {'ObjectId': 'tr11', 'Attribute': 'Pickup Plan ID', 'NewValue': 'Pcp90'}, {'ObjectId': 'tr11', 'Attribute': 'Scheduled Pickup Weight', 'NewValue': 5359.5}, {'ObjectId': 'tr11', 'Attribute': 'Cargo ID', 'NewValue': 'Cr19'}, {'ObjectId': 'tr11', 'Attribute': 'lifecycle', 'NewValue': 'assigned'}]","[{'RelationId': 'Pcp90_to_tr11', 'Target': 'tr11', 'ChangeStatus': 'addedTarget'}]"
